numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,cdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo
841704565,202106,1,0,0,32,148,5912.42,44039.47,308.76,-1153.23,5930.43,8,1,1,0,0,2,148729.7,0,403.11,1,243532.07,1,21,56333.43,1,17,37557.13,1,0,0,0,0,0,0,0,0,3,903425.76,0,0,0,0,0,0,0,0,0,0,0,5,195619.72,0,0,4,13125.64,0,0,0,0,0,0,2,3119.75,0,0,0,0,0,0,0,0,8,308.76,0,0,0,0,0,8,45758.92,4,50439,2,29325,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,0,0,2,29325,0,0,148,0,1,0,0,253368,-2099,,0,0,0,,,281520,,,21,0,,,92,,,,0,0,0,253368,-972,,32402.24,38007.82,0,4131.24,0,281520,0,0,0,0,-25373.16,0,3436,4131.24,2,0,2955.96
841787853,202106,1,0,0,32,148,2377.64,14180.15,1717.62,-204.5,767.18,7,1,1,0,-1781.03,2,48210.26,0,297.56,1,34469.08,1,20,90810.72,1,16,16627.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1413.26,5,6873.94,0,0,0,0,0,0,0,0,0,0,0,0,1,1252.97,10,1722.22,0,0,0,0,0,10,292610.72,20,292810.12,4,50439,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,4,50439,0,0,304,0,1,0,0,177357.6,-183,,0,0,0,,,197064,,,0,0,,,1658,,,,0,0,0,202694.4,-1004,,14472.29,16931.16,44.83,16627.68,1.16,225216,0,0,7,15764.68,-15835.06,0.7,4140,16627.68,16,0,1008.78
842030117,202106,1,0,0,42,34,4878.55,17254.53,2267.9,2225.62,0,8,1,1,0,-30811.4,2,0,0,0,1,-35858.53,2,1,3494.61,1,0,0,1,0,0,3,170547.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2936.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2505.95,4,2267.9,0,0,0,0,0,1,25806,0,0,5,114954,0,0,0,0,0,0,0,0,0,0,1,103,0,0,0,0,0,5,114954,0,0,233,0,0,0,0,177357.6,-1369,,0,0,0,,,197064,,,0,0,,,478,,,,0,0,0,177357.6,-1734,,13636.47,15995.57,0,0,0,197064,0,0,0,0,-15994.94,0,478,0,0,0,15987.99
843153630,202106,1,0,0,31,49,446.44,2153.32,136.87,-64.9,328.81,6,1,1,0,0,2,24495.72,0,7088.7,1,41562.52,1,17,19121.34,1,1,430.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96563.36,0,0,0,0,0,0,0,0,0,0,3,6992,0,0,0,0,0,0,0,0,8,136.87,1,0,0,1,34.96,2,9208.05,6,24271.71,6,20527.5,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,4,15249,2,5278.5,110,0,1,0,0,126684,-1948,,0,0,0,,,140760,,,0,0,,,247,,,,0,0,0,152020.8,-1948,,372.16,436.54,0,0,0,168912,0,0,0,0,-4804.03,0,247,0,0,0,46.92
843181341,202106,1,0,1,63,38,-963.8,-8605.11,12.63,-836.4,3.97,4,1,1,0,0,2,309.32,0,0,0,568.29,1,2,5865.07,0,0,0,0,0,0,6,101889.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.63,0,0,0,0,0,0,0,0,0,11,61699.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39882,7,21817.8,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843489967,202106,1,0,0,31,18,525.28,-16095.2,25.39,325.96,100.2,7,1,1,0,-5324.15,2,7811.58,0,0,1,-14048.25,1,1,4715.06,1,5,8370.42,1,1,6386.25,2,122263.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25.39,0,0,0,0,0,5,99353.1,1,21114,1,5865,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,5865,84,0,1,0,0,63342,-1310,,6386.25,6386.25,0,0,0,70380,0,0,0,0,-6386.25,0,526,0,0,0,3190.56,0,0,76010.4,-1675,,7252.26,8506.9,0,-3.44,2.22,84456,0,0,0,0,-12090.58,0,526,-3.44,2,0,950.13
843989593,202106,1,0,0,37,33,2085.67,6649.86,2238.51,-522.67,392.37,6,1,1,0,-98.5,2,3545.72,0,1.12,1,11396.52,2,20,41888.35,1,2,5187.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17646.52,0,0,0,0,0,0,1,1774.04,8,2238.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,101,0,1,0,0,38005.2,-1460,,0,0,0,,,42228,,,0,0,,,370,,,,0,0,0,253368,-1825,,4422.29,5187.34,0,0,0,281520,0,0,0,0,0,0,370,0,0,0,375.36
844573301,202106,1,0,0,35,145,5020.53,8328.73,2362.21,-1940.37,4206.63,5,1,1,0,-1543.92,2,279201.48,0,98492.9,1,11967.32,1,0,0,1,7,31529.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1774.04,6,2362.21,0,0,0,0,0,4,938400,1,1173,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,152020.8,-1279,,24943.22,29258.39,0,15152.88,2.22,168912,0,0,0,0,-38685.44,0,1297,15152.88,3,0,0
844587007,202106,1,0,0,36,147,-3385.64,-47930.92,719.16,-5370.25,1870.84,7,1,1,0,0,2,122029.18,0,1115569.89,1,1340393.62,3,15,37925.45,1,7,31906.01,1,21,36220.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,219869.45,0,0,5,15892.29,0,0,2,1076.76,0,0,2,9043.02,0,0,0,0,2,,0,0,10,719.16,1,0,0,1,117.3,3,1759.5,13,46644.34,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,151,0,1,0,0,888614.78,-760,,34969.78,34969.78,0,8775.11,0,987349.75,0,0,0,0,-16177.27,0,3284,8775.11,8,0,3014.61,0,0,1066315.27,-972,,27227.55,31937.91,0,3874.41,0,1184819.71,0,0,0,0,-30518.7,0,4147,3874.41,1,0,7554.12
844590073,202106,1,0,0,44,147,558.77,20638.99,124.18,277.66,92.83,8,1,1,0,-880.2,2,4012.36,0,0,1,-1258.79,1,0,0,1,4,9089.2,1,1,3519,1,101232.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90749.14,0,0,1,70.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,124.18,0,0,0,0,0,1,25806,0,0,5,66861,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,5,66861,0,0,51,0,1,0,0,63342,-972,,3561.22,3561.22,0,3519,0,70380,0,0,0,0,0,0,881,3519,1,0,175.95,0,0,63342,-242,,7841.66,9198.26,0,3519,0,70380,0,0,0,0,-6419.71,0,3052,3519,1,0,2041.02
845166488,202106,1,0,0,31,147,2247.39,52641.68,980.66,398.66,681.25,8,1,1,0,0,2,37524.42,0,1.12,1,7070.82,1,32,100157.66,1,14,22317.89,1,0,0,1,6037.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,146120.61,0,0,2,6729.48,0,0,0,0,0,0,6,21882.3,0,0,0,0,0,0,0,0,6,980.66,0,0,0,0,0,6,174566.79,3,24160.28,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,185,0,1,0,0,101347.2,-2160,,0,0,0,,,112608,,,0,0,,,51,,,,0,0,0,101347.2,-1338,,18189.95,21563.21,-226.4,1909.9,4.87,112608,0,0,7,0,-11145.44,21.37,1233,1909.9,9,0,1372.41
846592359,202106,1,0,0,33,136,-1032.11,-7816.29,1484.45,-2813.07,667.66,7,1,1,0,62.06,2,9708.13,0,0,1,3015.59,1,19,9219.8,1,33,79552.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,262072.77,0,0,1,70.49,1,1934.27,0,0,0,0,2,1147.45,0,0,0,0,0,0,0,0,10,1484.45,0,0,0,0,0,2,58479.91,3,32257.5,6,24515.7,0,0,0,0,0,0,0,0,1,5,1,54,0,0,0,0,0,6,24515.7,0,0,179,0,1,0,0,202694.4,-517,,0,0,0,,,225216,,,7,0,,,3517,,,,0,0,0,202694.4,-1856,,65862.6,77256.82,0,48616.49,0,225216,0,0,7,0,-85326.47,0,349,48616.49,19,0,4668.54
847143325,202106,1,0,0,32,145,-504.36,43937.57,2567.73,530.4,-3149.41,10,1,1,0,-5898.24,2,29426.91,0,0,1,226770.24,1,4,8619.94,1,44,68373.64,1,27,54836.9,2,157265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,23929.12,2,2605.5,0,0,9,13705.16,0,0,0,0,3,5042.84,0,0,14,2567.73,0,0,0,0,0,2,55131,10,84724.61,0,0,0,0,0,0,0,0,0,0,0,0,1,140,0,0,0,0,0,0,0,0,0,255,0,1,0,0,709243.18,-668,,58343.82,57209.57,1134.24,19380.49,11.73,788147.61,0,0,7,24633,-54415.47,0,3369,19380.49,11,0,13055.49,0,0,886666.06,-972,,126206.35,148040.04,0,65793.24,0,985184.51,0,0,7,70380,-35190,0,4167,65793.24,43,0,15729.93
847223103,202106,1,0,0,32,58,2425.08,24875.95,1323.55,8.77,930.3,9,1,1,0,-387.05,2,72430.36,0,8311.51,1,4710.56,1,13,26880.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2927786.81,0,8,1605026.66,0,0,0,0,0,12,608200.5,0,0,0,0,0,0,0,0,0,0,1,2533.55,0,0,0,0,0,0,0,0,72,3381.53,0,0,0,0,0,10,486208.5,7,62396.79,5,40468.5,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,3,30498,2,9970.5,135,0,1,0,0,3857740.62,-456,,0,0,0,,,4286378.47,,,0,0,,,1744,,,,0,0,0,1390040.19,-1187,,0,0,0,,,1544489.1,,,0,0,,,1744,,,,0
847504898,202106,1,0,0,30,79,638.75,9205.22,366.39,-79.78,311.97,6,1,1,0,0,2,1751.41,0,20.21,1,2297.86,1,0,0,1,37,42157.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1043.97,0,0,0,0,1,23136.22,0,0,0,0,0,0,0,0,4,366.39,0,0,0,0,0,1,23460,3,9286.64,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,108,0,1,0,0,25336.8,-1978,,0,0,0,,,28152,,,0,0,,,1325,,,,0,0,0,88678.8,-1034,,36370.85,42663,0,34788,0,98532,0,0,0,0,-33254.2,0,2283,34788,32,0,2791.74
848309503,202106,1,0,0,47,145,-1659.38,-12197.61,1514.95,-3843.91,1137.74,7,1,1,0,-27358.64,2,9686.88,0,7.85,1,168304.56,1,0,0,1,35,164390.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202179.67,0,0,2,1353.14,7,17910.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1514.95,0,0,0,0,0,4,226866.54,5,163471.68,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,0,0,0,0,134,0,1,0,0,888614.78,-487,,0,0,0,,,987349.75,,,0,0,,,1346,,,,0,0,0,1063976.86,-1004,,143153.44,166328.57,1590.41,104679.37,16.39,1182221.42,0,0,7,167918.98,-174470.57,0,4140,104679.37,20,0,14803.26
848400801,202106,1,0,0,62,145,-224.93,4810.95,260.55,-848.17,434.28,6,1,1,0,-318.04,2,27231.55,0,108.91,1,-2713.48,1,2,7273.18,1,13,19202.08,1,1,7099.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,109070.23,0,0,5,14562.9,4,851.84,0,0,0,0,1,1513.12,0,0,0,0,0,0,0,0,6,260.55,0,0,0,0,0,6,126587.81,4,57242.4,1,5865,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,5865,0,0,129,0,1,0,0,63342,-456,,7184.56,7184.56,0,0,0,70380,0,0,0,0,-7184.56,0,1753,0,0,0,785.91,0,0,63342,-1460,,16566.5,19432.5,0,13613.67,0,70380,0,0,0,0,-47394.38,0,4384,13613.67,8,0,1325.49
848788992,202106,1,0,0,39,145,26831.03,262740.3,1004.83,116.39,21900.83,9,1,1,0,0,2,1230255.57,0,7881.45,1,2354491.87,4,24,71904.26,1,14,44025.24,1,1,390.9,0,0,0,0,0,0,1,2346000,0,0,0,0,0,0,0,0,1,0,0,1,480887.77,0,0,3,19422.46,1,712.45,0,0,0,0,8,6811.42,1,470.15,0,0,0,0,0,0,8,1004.83,0,0,0,0,0,0,0,4,25540.9,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,147,0,0,0,0,886666.06,-456,,395.59,395.59,0,0,0,985184.51,0,0,7,0,-395.59,0,3933,0,0,0,35.19,0,0,886666.06,-1126,,42681.48,41559.62,8505.75,12215.66,87.96,985184.51,0,0,7,0,-42325.39,0,3996,12215.66,5,0,8586.36
850271020,202106,1,0,0,43,100,1600.62,10226.01,1592.2,7.18,0,6,1,1,0,-316.35,2,0,0,0,1,-2211.9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1774.04,2,1592.2,0,0,0,0,0,1,1994.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,88678.8,-1004,,0,0,0,,,98532,,,0,0,,,3033,,,,0,0,0,76010.4,-273,,0,0,0,,,84456,,,0,0,,,3033,,,,0
850362250,202106,1,0,0,38,125,-4926.74,-44693.25,1446.2,-6402.91,969.88,7,1,1,0,-1520.87,2,21339.11,0,15430.53,1,222329.42,1,23,20379.76,1,10,103444.26,1,8,45050.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,264466.24,0,0,0,0,1,10116.03,0,0,0,0,1,3293.06,3,1454.87,0,0,0,0,0,0,12,1446.2,0,0,0,0,0,1,1290.3,4,65193.13,1,3284.4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,3284.4,0,0,179,0,1,0,0,540898.8,-2129,,50683.88,41721.96,8961.91,45030.54,114.25,601085.84,0,0,7,0,-26711.95,0,1171,45030.54,8,0,7366.44,0,0,757325.57,-2129,,89246.03,104685.59,0,10116.03,0,841497.76,0,0,7,0,-104150.63,0,1171,10116.03,1,0,7495.47
850405350,202106,1,0,0,32,144,-4094.55,-41589.58,1247,-3596.58,-957.18,7,1,1,0,0,2,2054.11,0,0,1,2952.31,1,0,0,1,5,30688.49,1,1,2776.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16770.38,0,0,0,0,0,0,0,0,0,0,0,0,1,1252.97,4,1247,0,0,0,0,0,1,36363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,0,0,0,0,30,0,0,0,0,202694.4,-729,,2809.4,2809.4,0,0,0,225216,0,0,7,2809.4,-9130.58,0,3292,0,0,0,1419.33,0,0,253368,-426,,26476.35,31056.75,0,16770.38,0,281520,0,0,7,31056.75,-31279.38,0,3614,16770.38,2,0,7436.82
851323209,202106,1,0,0,32,144,152.78,811.91,62.54,0,76.93,7,1,1,0,0,2,5996.3,0,0,1,548.01,1,14,13117.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312661.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62.54,0,0,0,0,0,2,26242.27,5,130437.6,9,91494,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,89148,1,2346,100,0,1,0,0,454922.24,-2129,,0,0,0,,,505469.16,,,0,0,,,73,,,,0,0,0,454922.24,-882,,0,0,0,,,505469.16,,,0,0,,,4244,,,,0
851418017,202106,1,0,0,54,143,-1492.78,22025.76,494.06,-2123.09,429.27,6,1,1,0,6269.26,2,1912.99,0,0,1,6945.41,1,4,7603.5,1,10,45835.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1959.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,494.06,0,0,0,0,0,5,78244.7,4,31385.96,2,42228,3,61878.09,3,22633.57,0,0,0,0,0,0,1,44,0,0,0,0,0,2,42228,0,0,110,0,1,0,0,253368,-2190,,0,0,0,,,281520,,,0,0,,,2194,,,,0,0,0,253368,-1157,,59296.65,69554.97,0,40365.4,14.61,281520,0,0,7,0,-35190,0,4334,40365.4,11,0,24539.16
852020171,202106,1,0,0,53,144,9866.87,107419.76,1059.11,-298.18,7806.93,8,1,1,0,0,2,606464.87,0,821214.03,1,1456048.99,1,2,18691.05,1,4,12879.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,138729.16,0,0,2,9147.05,3,11996.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1059.11,0,0,0,0,0,3,161765.81,2,18768,0,0,0,0,0,0,0,0,0,0,1,4,1,10,0,0,0,0,0,0,0,0,0,106,0,1,0,0,542087.59,-579,,0,0,0,,,602406.91,,,0,0,,,3459,,,,0,0,0,540898.8,-852,,11112.06,13034.44,0,12879.89,0,601085.84,0,0,7,0,-12596.51,0,4264,12879.89,4,0,668.61
852459199,202106,1,0,0,33,144,264.64,-204.68,119.77,-463.94,587.44,7,1,1,0,0,2,40920.37,0,0,1,47783.21,1,0,0,1,10,25953.79,1,1,1616.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,125814.8,0,0,0,0,1,51.09,0,0,0,0,11,12157.95,0,0,0,0,0,0,0,0,4,119.77,0,0,0,0,0,3,54582.32,4,52785,0,0,0,0,0,0,0,0,0,0,0,0,1,274,0,0,0,0,0,0,0,0,0,94,0,1,0,0,177357.6,-1948,,1635.51,1635.51,0,0,0,197064,0,0,0,0,-1635.51,0,1365,0,0,0,821.1,0,0,177357.6,-1583,,22391.51,26265.24,0,5502.17,0,197064,0,0,0,0,-28671.7,0,1365,5502.17,4,0,3014.61
853226093,202106,1,0,1,36,143,1451.79,12396.97,3248.61,-1730.41,198.6,6,1,1,0,-26579.92,4,11732.67,0,0,1,47885.21,1,9,16472.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,488344.79,0,0,1,5868.51,0,0,0,0,0,0,2,1511.53,1,351.91,0,0,0,0,1,3413.33,8,3248.61,0,0,0,0,0,5,295348.18,3,162202.44,4,25806,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,25806,0,0,131,0,1,0,0,540898.8,-1248,,0,0,0,,,601085.84,,,7,0,,,598,,,,0,,,,,,,,,,,,,,,,,,,,,,
853518169,202106,1,0,0,37,143,-187.3,7868.14,1002.76,-1547.81,533.26,9,1,1,0,-590.76,2,28820.22,0,0,1,24629.97,2,8,46483.31,1,12,24914.84,1,2,2673.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,102861.54,0,0,0,0,3,10438.31,0,0,0,0,5,18813.17,0,0,0,0,0,0,0,0,12,1002.76,0,0,0,0,0,4,22789.04,4,23656.73,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,100,0,1,0,0,304041.6,-760,,2673.4,2673.4,0,0,0,337824,0,0,0,0,-1501.62,0,3261,0,0,0,258.06,0,0,304041.6,-1004,,21240.28,24914.84,0,11725.24,0,337824,0,0,7,0,-24699.76,0,4140,11725.24,4,0,3343.05
855407055,202106,1,0,0,41,142,-754.46,-1915.76,267.42,-1248.65,377.48,7,1,1,0,0,2,14625.65,0,37.05,1,3008.14,1,15,14566.8,1,14,31143.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,197696.59,0,0,4,9719.2,3,6296.3,0,0,0,0,8,5545.86,0,0,0,0,0,0,0,0,8,267.42,0,0,0,0,0,0,0,10,55783.18,6,29325,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,11730,3,17595,175,0,1,0,0,101347.2,-760,,0,0,0,,,112608,,,0,0,,,3289,,,,0,0,0,101347.2,-1126,,26868.68,31516.96,0,24353.75,0,112608,0,0,0,0,-16375.46,0,3289,24353.75,8,0,2709.63
856633976,202106,1,0,0,41,130,996.4,37338.38,205.9,495.51,178.4,9,1,1,0,-2654.36,2,1977.52,0,0,1,-2837.63,1,0,0,1,18,17701.82,1,0,0,1,73697.53,0,0,0,0,0,0,0,0,0,0,1,9865.88,0,0,0,0,0,0,0,0,0,1,69.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,205.9,0,0,0,0,0,0,0,2,15249,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,0,1,0,0,126684,-242,,0,0,0,,,140760,,,0,0,,,3782,,,,0,0,0,126684,-364,,23238.33,27258.56,0,14689.98,0,140760,0,0,0,0,-31722.71,0,3655,14689.98,15,0,10803.33
856892508,202106,1,0,0,47,142,4765.65,53012.09,3252.86,-2996.65,4286.32,6,1,1,0,11466.22,2,193302.88,0,67.37,1,121704.77,1,21,34527.12,1,47,92671.5,1,21,27417.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2226.34,0,0,2,30052.86,0,0,0,0,0,0,0,0,1,1774.04,14,3252.86,0,0,0,0,0,2,952325.85,7,761888.81,8,65688,0,0,0,0,0,0,0,0,1,8,1,31,0,0,0,0,0,8,65688,0,0,265,0,1,0,0,88678.8,-91,,28068.48,27730.38,338.09,8488.53,3.48,98532,0,0,0,0,-26409.84,0,2102,8488.53,10,0,3835.71,0,0,177357.6,-1310,,83234.74,93672.31,3962.03,75277.15,40.97,197064,0,0,7,0,-93559.8,0,4179,75277.15,40,0,10545.27
857621263,202106,1,0,0,35,142,75.85,5394.7,425.28,-657.78,359.89,8,1,1,0,0,2,14985.91,0,0,1,10824.64,1,14,7152.01,1,6,10029.74,1,6,8295.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,175.95,1,4917.21,0,0,0,0,4,21473,0,0,1,1137.57,0,0,0,0,14,425.28,0,0,0,0,0,3,34406.43,2,516.12,2,1759.5,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,1759.5,120,0,1,0,0,63342,-242,,8420.19,8420.19,0,1473.94,0,70380,0,0,0,0,-8473.85,0,3782,1473.94,4,0,856.29,0,0,63342,-1583,,7671.68,8998.88,0,6996.2,0,70380,0,0,0,0,-12612.91,0,3174,6996.2,6,0,457.47
858353887,202106,1,0,0,42,141,13674.32,166349.24,567.97,10408.4,764.96,9,1,1,0,0,2,43136.35,0,94.32,1,232731.9,1,22,20108.21,1,24,52931.91,1,3,7022.15,0,0,10,752120.6,10,6400466.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,402263.57,0,0,0,0,4,3628.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,567.97,0,0,0,0,0,2,369424.26,0,0,3,7389.9,0,0,0,0,0,0,0,0,0,0,1,81,1,0,0,0,1,3,7389.9,0,0,146,0,0,0,0,253368,-456,,7106.42,7106.42,0,0,0,281520,0,0,0,0,-7106.42,0,3590,0,0,0,2017.56,0,0,354715.2,-456,,45666.75,53567.09,0,11550.22,0,394128,0,0,0,0,-98438.57,0,3590,11550.22,7,0,12081.9
